duration,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,weapon,distance_m,distance_label,direction
3.866122448979592,0.06064867228269577,0.05095845088362694,0.07904308570359281,0.03314187436015605,2520.4311096319493,1023.860167354805,2471.9746046993373,763.9790248975318,4487.86767285741,ak,100.0,100m,back
4.048979591836734,0.05511423945426941,0.05828683823347092,0.09001863583452722,0.02670334163869753,2751.328294189353,974.9583908970843,2388.265076606923,927.1836359198167,4911.359604450215,ak,100.0,100m,back
3.657142857142857,0.05940700322389603,0.04936746880412102,0.08073637757120253,0.02274297367949142,2591.9459528503903,767.7784803997433,2481.7255821991907,747.3708003305396,4672.432505933544,ak,100.0,100m,back
4.7542857142857144,0.04997802525758743,0.05055525153875351,0.07832864900914634,0.03426820936028147,2446.096664474092,1018.6545622931767,2373.9937217445095,809.5048785600974,4342.774390243902,ak,100.0,100m,back
6.112653061224489,0.03616194799542427,0.04577923193573952,0.06991965132827324,0.02325840924184262,2161.2858187849965,804.2789297273283,2223.743652273029,687.2198438388014,3568.4235835211102,ak,100.0,100m,back
3.657142857142857,0.06356924027204514,0.056896623224020004,0.08595140674446203,0.027011651507601448,2697.3605161331934,914.2958469444794,2460.197747676135,818.1825966277963,4853.897442395174,ak,100.0,100m,back
3.7616326530612243,0.05684751644730568,0.05668652802705765,0.0859765625,0.02717603851681473,2596.0426533407913,993.682729098789,2295.7183791949114,945.2262136415966,4606.912860576923,ak,100.0,100m,back
4.048979591836734,0.039497945457696915,0.03540382161736488,0.0789434657055874,0.03201398894379997,2386.1250257109155,891.4261359069898,2236.504393274939,672.8439414980238,4135.177096391476,ak,100.0,100m,back
6.347755102040816,0.048753175884485245,0.051787443459033966,0.08371033049588665,0.02418346069791714,2548.24054203057,935.8869492841764,2227.4013616925113,889.1638298178493,4485.1260783249545,ak,100.0,100m,back
4.649795918367347,0.04539128392934799,0.04946928098797798,0.0767794868298005,0.02900523549597955,2434.7069411583925,910.0059623807111,2327.3029417746607,749.079756572362,4305.781444825437,ak,100.0,100m,back
3.4481632653061225,0.06413386762142181,0.04242610186338425,0.09497725723573826,0.02253324486070437,2773.781864059273,769.140187816785,2469.3411536504445,729.5549173133107,4930.669961199665,ak,100.0,100m,front
3.84,0.05088968202471733,0.03563854843378067,0.09079228427114804,0.019452610975085733,2461.675789120716,613.8334434231915,2029.3475369946318,600.9547335288624,4272.486752973942,ak,100.0,100m,front
4.3363265306122445,0.06072978675365448,0.04196442663669586,0.0878436246657754,0.037881558102881026,2585.600930763397,895.0767807051716,2541.3414886256023,542.926569676648,4317.234500334224,ak,100.0,100m,front
4.101224489795919,0.053556349128484726,0.036268845200538635,0.10320941472457627,0.02082750453866625,2859.132780795846,685.6852862859488,2327.0200535724575,711.8422097786982,4965.288996292373,ak,100.0,100m,front
4.3363265306122445,0.04681843891739845,0.04897627979516983,0.10092016209893048,0.026063793295887143,2802.8293582910846,829.2478398708854,2281.350109719726,774.3982097844014,4889.8795224766045,ak,100.0,100m,front
3.84,0.031976982951164246,0.02854030206799507,0.09673574395770393,0.023192037700950702,2633.395062953916,719.6050586608338,2105.4930772592843,647.7531653091761,4544.48168429003,ak,100.0,100m,front
3.84,0.053190771490335464,0.05035991594195366,0.08980392041163142,0.030281226318288196,2597.749716610954,905.9508797859994,2298.627747515537,814.0111381180081,4539.147174754532,ak,100.0,100m,front
3.657142857142857,0.05853412672877312,0.06582536548376083,0.10392201097705696,0.02847547395955264,2989.4569814784336,901.9741595210367,2478.70352614825,935.7264830025905,5330.149203916139,ak,100.0,100m,front
3.944489795918367,0.04624631628394127,0.043900586664676666,0.10372242647058824,0.026615227920050492,2873.4990457491062,862.9369225427381,2305.9093539438786,819.0649160724155,5011.219697840073,ak,100.0,100m,front
4.3363265306122445,0.06058015674352646,0.03996466472744942,0.10492694059157753,0.019670587220923758,2904.2980066041114,729.9220819813245,2369.61453778599,782.3326870973331,5078.323837525067,ak,100.0,100m,front
4.153469387755102,0.04831508919596672,0.04272156581282616,0.09353995722765363,0.023699523001578064,2598.6932150514963,781.9017689691093,2149.8670693107647,676.9505577959699,4460.260180254888,ak,100.0,100m,front
3.7616326530612243,0.028524084016680717,0.036083124577999115,0.07131310096153846,0.03504685516820179,2289.1511443860327,932.3481442122968,2211.995251342165,632.32926852734,4056.0603966346152,ak,100.0,100m,left
3.657142857142857,0.04114994779229164,0.03279312700033188,0.09638455547863924,0.026351867800757472,2812.089612983993,805.5823661795085,2337.3744883457525,693.6110627464485,5025.481636916535,ak,100.0,100m,left
4.048979591836734,0.047761719673871994,0.04292631894350052,0.09161359464541548,0.037561615474507405,2842.121042928908,1036.350399854952,2638.118466994597,627.887225732303,5097.137468660459,ak,100.0,100m,left
3.657142857142857,0.04611336439847946,0.03683844953775406,0.09558878065664557,0.02532148254712637,2839.987566657907,775.7536974433639,2364.5755317949756,734.2065403014864,5143.573538864715,ak,100.0,100m,left
3.9706122448979593,0.04221855103969574,0.025676697492599487,0.09178833363702624,0.03960695350295967,2801.341812481006,1126.383694230952,2437.1899272167975,777.4161869752455,5111.593191964285,ak,100.0,100m,left
4.571428571428571,0.04359734058380127,0.045407842844724655,0.08959465220494923,0.029843006108955187,2711.304066631761,942.4587491777411,2345.8311233762556,805.2289649929613,4995.265902601523,ak,100.0,100m,left
4.7542857142857144,0.035267408937215805,0.04064813256263733,0.0863888624237805,0.031338122316392686,2593.291742317007,949.6943536777337,2234.627608765712,748.1870797017426,4731.580006669207,ak,100.0,100m,left
3.5526530612244898,0.048350848257541656,0.06104375422000885,0.09142788070032573,0.02341748898279461,2786.079947442146,848.612267565645,2379.5639604748035,815.9270292819627,5131.77613497557,ak,100.0,100m,left
3.813877551020408,0.04036363586783409,0.03343157842755318,0.08798264152735562,0.040254428158500846,2708.4712562781306,1046.4445278766912,2521.9661339112404,647.447208963492,4847.261469414893,ak,100.0,100m,left
4.7542857142857144,0.02235456369817257,0.029315965250134468,0.07887052210365854,0.021799957071868967,2368.686289555689,655.8538636747747,2033.7877867927014,589.1042989629884,4174.815405868902,ak,100.0,100m,left
4.048979591836734,0.04210573062300682,0.033416748046875,0.09067200931232092,0.026155539808936458,2707.6769460156042,777.8228378425608,2295.952765411896,658.5496557770575,4878.041754342765,ak,100.0,100m,left
4.54530612244898,0.047514576464891434,0.045277077704668045,0.10036670918367346,0.025440747236214978,2920.5540166873307,734.880126618326,2425.208505622657,664.7741903378297,5265.911865234375,ak,100.0,100m,left
3.9706122448979593,0.06162338703870773,0.06097022816538811,0.09624692510932945,0.037074524162217716,3043.5536797903765,1057.0851254981285,2757.138840832744,696.1982489860508,5543.136160714285,ak,100.0,100m,left
6.243265306122449,0.03570026159286499,0.03365934267640114,0.0961723469447026,0.027795291010304358,2795.575646086968,776.1771378870616,2250.9287727872775,643.4117417701958,4993.301652532527,ak,100.0,100m,left
4.3363265306122445,0.03917236998677254,0.03638638183474541,0.08995080631684492,0.026405528981718145,2689.931294089456,811.4443822875556,2217.4528830422264,767.9640534250517,4856.716086647727,ak,100.0,100m,left
4.54530612244898,0.06275740265846252,0.05663105472922325,0.09741584622130102,0.027916538992447757,3036.9114010939156,856.6443608202281,2646.5252248854927,733.0839410229053,5525.189208984375,ak,100.0,100m,left
5.642448979591837,0.031478382647037506,0.023364683613181114,0.08672757315195072,0.02198902602232988,2532.160211349086,662.6742767980571,2048.7946839176075,566.6518219303019,4480.984403073665,ak,100.0,100m,left
3.5526530612244898,0.04188086465001106,0.04888463765382767,0.0856941546213355,0.04037486543820289,2705.5088964970746,1106.2486149261804,2565.8843488221005,726.6325852229941,4878.357689077769,ak,100.0,100m,right
4.25795918367347,0.05247869715094566,0.04280228912830353,0.0997064990633515,0.02196889336174683,2966.292253202473,750.1458384665787,2486.646905857981,723.2644956988762,5353.37725647139,ak,100.0,100m,right
3.5526530612244898,0.0420948751270771,0.05313071608543396,0.08662936431188925,0.04136349611497037,2746.182094163586,1071.3373917486495,2602.277394737223,730.4703391952692,4971.504574256922,ak,100.0,100m,right
3.4481632653061225,0.05743803828954697,0.042249102145433426,0.10771844851090603,0.02262782249253161,3190.9343871199317,782.4350350490042,2637.1512276122794,736.9565995252681,5747.9200529572145,ak,100.0,100m,right
4.048979591836734,0.04163368418812752,0.03491276130080223,0.09610606196275072,0.035454316552286286,2928.723952576912,943.5851392474968,2518.347537309905,767.4776243668058,5311.975902131089,ak,100.0,100m,right
5.459591836734694,0.026979101821780205,0.03805918246507645,0.08920100185774947,0.028821864410028014,2587.3014214045297,833.2787297708071,2158.8495269425093,679.9835058357072,4490.747225816082,ak,100.0,100m,right
4.25795918367347,0.05503188446164131,0.06166265159845352,0.09344931454359673,0.0398095712756145,2931.1598017773795,1087.1901829663882,2670.847293150363,784.9355218072643,5358.481857757152,ak,100.0,100m,right
4.3363265306122445,0.0413220077753067,0.05253809317946434,0.09030330882352941,0.03824490728793435,2825.7538478738124,1026.7877416108547,2519.4118121626116,726.0736847982631,5092.141935787099,ak,100.0,100m,right
4.571428571428571,0.07048951089382172,0.04938789829611778,0.10935764990482233,0.021780489860501222,3349.7530498814276,731.0679428581574,2855.8040527994367,673.8752952379862,6113.5714923064725,ak,100.0,100m,right
4.649795918367347,0.02677975967526436,0.025698209181427956,0.08717464152119701,0.030170032834997237,2614.547217227001,850.6656849434497,2250.073515772329,650.4672781435031,4629.5312743531795,ak,100.0,100m,right
4.54530612244898,0.03022243082523346,0.03011319413781166,0.09594228316326531,0.027810103705130963,2700.2525615123745,817.0648186881679,2148.06266766285,683.7610791596451,4746.64306640625,ak,100.0,100m,right
5.250612244897959,0.035261545330286026,0.033382270485162735,0.09515232650386314,0.029025723316949727,2853.6601352550965,890.5167617002434,2385.0609876311714,766.9762319083295,5144.676764279801,ak,100.0,100m,right
3.4481632653061225,0.04473493620753288,0.02911647967994213,0.08744166841442953,0.03601395735866054,2754.702383702698,923.8338095609862,2589.768482690945,522.794670856127,5024.534494284815,ak,100.0,100m,right
4.25795918367347,0.021500980481505394,0.03921661525964737,0.057811435626702996,0.03787659762440792,1983.8325146891186,973.8970491621251,2281.5889649648648,688.788753230409,3405.0624254938693,ak,200.0,200m,back
4.519183673469388,0.03341427817940712,0.03220846503973007,0.05180538862179487,0.014441063037111972,1313.5178290743804,330.01072456217935,1016.8345641839409,392.42184130125037,1999.1094501201924,ak,200.0,200m,back
3.7616326530612243,0.016269905492663383,0.03679947555065155,0.06567908653846154,0.03910950833874891,2043.5359012974645,985.6413296923735,2109.7834203689845,790.0340802160349,3524.2896634615386,ak,200.0,200m,back
4.048979591836734,0.034083571285009384,0.045871302485466,0.0892925098495702,0.03600243573125829,2558.7944667117886,1191.1120008082535,2152.1107583518774,999.5565341482402,4408.198368105301,ak,200.0,200m,back
4.048979591836734,0.035485003143548965,0.052738260477781296,0.05531429083094556,0.029969356904705324,1871.6276411969038,945.5017505557696,2013.573290702452,889.6947174119784,3209.002563126791,ak,200.0,200m,back
4.571428571428571,0.031346552073955536,0.030998582020401955,0.06582502181154823,0.028436255881315164,1868.1503081636015,935.0004781815081,1668.973078547107,889.1380611316113,3078.154990878807,ak,200.0,200m,back
4.25795918367347,0.01990687847137451,0.0235455222427845,0.056951954189373294,0.023184016932737906,1648.4957565315399,796.2578875712275,1475.1257127096421,787.767173996787,2673.6376021798364,ak,200.0,200m,back
5.250612244897959,0.03557214140892029,0.03470153734087944,0.0767873465093819,0.030609379314604463,2205.6058090414303,1027.6222056338738,1907.0554701337467,928.7080649350247,3753.2895928187086,ak,200.0,200m,back
4.048979591836734,0.04456061124801636,0.05555132403969765,0.07159826065544413,0.03539454103736404,2310.692195326095,1092.6608097742487,2292.74635190629,902.4967276116363,4114.5076893803725,ak,200.0,200m,back
4.571428571428571,0.039956234395504,0.034533847123384476,0.05535423937182741,0.016538592183823503,1526.2392762737925,594.7881283799097,1373.1236232727688,702.1739331200451,2401.8265932344543,ak,200.0,200m,back
4.048979591836734,0.030901692807674408,0.043279826641082764,0.07506379835243553,0.04075068069689297,2334.2365406335,1112.7512390922495,2259.589503990031,864.8791603301246,4116.852278832378,ak,200.0,200m,front
3.944489795918367,0.0361744724214077,0.05121193081140518,0.08624195772058824,0.04387777735888068,2477.964470720328,1292.0953958807497,2132.6817495911614,1052.0630235772592,4287.51407398897,ak,200.0,200m,front
4.3363265306122445,0.03882884979248047,0.03581393510103226,0.07835608497660428,0.030071827455486262,2325.4170362103964,1066.5427537646058,2083.4540059919896,977.5912608424185,4080.023813502674,ak,200.0,200m,front
3.5526530612244898,0.036055177450180054,0.0534578338265419,0.08226187143729642,0.03522213312697698,2565.235254275811,1045.5790087091018,2456.4490304239184,840.5183666112347,4562.0931519747555,ak,200.0,200m,front
3.657142857142857,0.029838640242815018,0.03539625555276871,0.08168821696993671,0.04020225700928736,2341.5005227822626,1170.8163685949555,2032.6704352217398,949.1864874382951,4002.7226315268986,ak,200.0,200m,front
5.355102040816327,0.04398617520928383,0.0477968268096447,0.09491891571969698,0.0385389394412068,2812.596718361075,1168.6000942013322,2494.094310262418,951.2836719063149,5014.206764914773,ak,200.0,200m,front
3.7616326530612243,0.03548510745167732,0.05334245413541794,0.08901893028846154,0.04633485375654755,2639.6005563429376,1212.3768547007612,2470.4925675219247,877.7949827651976,4692.184344951923,ak,200.0,200m,front
3.239183673469388,0.03875857591629028,0.03869481012225151,0.08949846540178572,0.031376473569085336,2682.0656344942677,1034.8253836222775,2452.5478718148893,891.4408690966429,4831.89697265625,ak,200.0,200m,front
3.0563265306122447,0.03324540704488754,0.02508646994829178,0.0790719696969697,0.030200277402857384,2280.0084958407333,922.2813362388302,2021.4437444901096,784.579549358318,3922.1424449573865,ak,200.0,200m,left
5.459591836734694,0.0374143160879612,0.041261523962020874,0.09084311969214437,0.03590282465241718,2764.162080617689,1160.9213045364074,2439.593635465279,1013.1070495244741,4958.07716709793,ak,200.0,200m,left
3.3436734693877552,0.03412314131855965,0.022390715777873993,0.07905594452854671,0.033271983416024005,2308.1085793883217,1064.955665521713,1994.3065693556464,971.3788022861618,3920.6821745242214,ak,200.0,200m,left
4.858775510204081,0.016342664137482643,0.019954361021518707,0.06515932652147971,0.041105103490841136,1961.8067561586624,1152.4757138837988,1825.5594756018074,876.8511373861922,3309.8434703162293,ak,200.0,200m,left
4.858775510204081,0.024001717567443848,0.036956459283828735,0.054046558025059664,0.04443854328133605,1776.0137653725387,1196.8731938559645,1975.1658846830346,802.3807012381812,3017.9889105384846,ak,200.0,200m,left
4.048979591836734,0.04616186395287514,0.04589642956852913,0.07637194439469915,0.0237450361821247,2383.1140466293273,914.6689181885978,2162.0910081669217,833.2345245442019,4164.484464541547,ak,200.0,200m,left
4.153469387755102,0.038669001311063766,0.03365160897374153,0.08554060099511174,0.03479112142773911,2583.1255602519445,1079.5633620242252,2291.7239663666646,884.8402545851246,4536.107580089037,ak,200.0,200m,left
4.54530612244898,0.01608748361468315,0.020381517708301544,0.05732073102678571,0.035220077426080694,1868.1144566601793,962.4472852735682,2109.7079845211983,846.5311645856435,2901.708984375,ak,200.0,200m,left
5.250612244897959,0.0293175857514143,0.024164684116840363,0.08354783216059603,0.032220085679028086,2422.4765195993896,1035.7261907592624,2113.3560058786493,900.8438975356577,4159.425768315397,ak,200.0,200m,left
3.5526530612244898,0.017521323636174202,0.027786947786808014,0.07003734476791532,0.041012496072943966,2110.5789259136463,969.5446613346237,2123.115676089517,657.3705639052372,3578.4395994503257,ak,200.0,200m,left
3.5526530612244898,0.03324219584465027,0.039031144231557846,0.08925526771172639,0.03155261796584937,2575.194751072958,1001.1933918466164,2212.733548223015,875.5538029436655,4463.264867925489,ak,200.0,200m,left
3.657142857142857,0.025876248255372047,0.028032727539539337,0.06533388548259493,0.042074414038632865,2052.3510253099707,1038.4924952990389,2117.8116296865524,796.8266375924192,3392.3653518097312,ak,200.0,200m,left
3.657142857142857,0.025783073157072067,0.028132813051342964,0.08504437796677215,0.04491331492038874,2525.1256309739247,1117.3796778582291,2323.3163780763502,736.7015558195791,4370.899519135681,ak,200.0,200m,left
5.250612244897959,0.034014683216810226,0.05267990753054619,0.08485099337748345,0.03491002728745756,2483.4545273335525,1061.8854799634366,2139.459799844389,914.6683500885804,4271.274834437086,ak,200.0,200m,left
3.369795918367347,0.025465015321969986,0.023315707221627235,0.08362361737542956,0.033101109168523726,2406.089151399818,995.4404765232036,2087.983694620624,827.6784383259629,4135.8549452319585,ak,200.0,200m,right
4.7542857142857144,0.03909849748015404,0.0220926646143198,0.08393911966463415,0.02735351471138096,2556.1434796240733,937.8040220569369,2268.406361892523,827.6229736347551,4545.133979611281,ak,200.0,200m,right
3.657142857142857,0.03416026383638382,0.026821566745638847,0.0981012658227848,0.04176225408702985,2794.6946534536496,1153.017755395695,2358.328748849032,873.1954372622059,4877.8156521954115,ak,200.0,200m,right
3.6310204081632653,0.033933527767658234,0.037960659712553024,0.09500268320686901,0.03933657604446121,2766.3337486445107,1189.4387075569052,2334.306013085723,989.5858046156995,4834.651276707268,ak,200.0,200m,right
4.25795918367347,0.03559800982475281,0.030298760160803795,0.08457643264645777,0.03333960300192953,2508.935538190199,1047.6960565460433,2193.172644267155,883.7453677231832,4410.199490165191,ak,200.0,200m,right
3.7616326530612243,0.03301435708999634,0.046313777565956116,0.07272536057692308,0.03959824439841419,2342.3665796434393,1088.267471482488,2351.8540187960784,859.8090430369986,4142.590745192308,ak,200.0,200m,right
3.866122448979592,0.035544633865356445,0.025686949491500854,0.06897045752245509,0.02713569048687037,1947.548105745957,915.1191194839259,1681.0190897938955,875.3595316209957,3130.3088159618264,ak,200.0,200m,right
3.866122448979592,0.02928711473941803,0.028221631422638893,0.07502134403068862,0.04012567317036902,2321.782454535118,1118.4319529205698,2250.3806559356017,826.7624087845862,4018.8435628742513,ak,200.0,200m,right
3.657142857142857,0.029771357774734497,0.019205134361982346,0.0680596073971519,0.019105800022937786,2028.6661289240096,768.1844296685776,1812.071370064205,781.8960976998213,3444.4266403777688,ak,200.0,200m,right
3.9706122448979593,0.03777621313929558,0.06047486886382103,0.07871862472667639,0.04439410004455365,2562.927978410228,1237.7665183508868,2497.2221974201816,843.8552216387233,4507.596261160715,ak,200.0,200m,right
4.440816326530612,0.03243990242481232,0.04501867666840553,0.08673812826370757,0.03495313593792124,2586.7505274237274,1030.635775613941,2255.4940416111585,841.7839113806089,4482.223375285575,ak,200.0,200m,right
4.25795918367347,0.029859468340873718,0.025889942422509193,0.07660427665190736,0.029788735136990388,2145.416626648298,1000.3307672457114,1789.2394208007604,900.2512909689518,3548.5193236972073,ak,200.0,200m,right
5.355102040816327,0.030543211847543716,0.04057775437831879,0.07523336038961038,0.036007992888256776,2158.0001048761337,1111.2960332068908,1827.3713342131607,942.8833179308151,3577.401455965909,ak,200.0,200m,right
4.388571428571429,0.004949124995619059,0.00905486848205328,0.043455742908970973,0.03316884308961747,1577.0801322806453,1039.4261589346256,2017.1749836605409,786.6079164599902,2602.6767861560024,ak,400.0,400m,back
4.153469387755102,0.015580928884446621,0.014036598615348339,0.07014746639315643,0.041419885153748975,2175.0814691578403,1300.903406013102,2055.9456615201184,1013.6753252963912,3902.1412087552376,ak,400.0,400m,back
3.84,0.015105403028428555,0.015265975147485733,0.0702284153134441,0.038700300170124394,2129.96283478239,1197.0040835619398,2079.5080502696696,961.9628292086361,3793.5518846771147,ak,400.0,400m,back
5.459591836734694,0.014387993142008781,0.01458465214818716,0.06984184248938428,0.039942092807067266,2236.043445378566,1220.9036154551818,2202.3522304045628,915.3493137122242,3970.7958051353503,ak,400.0,400m,back
5.250612244897959,0.012703796848654747,0.011704539880156517,0.04955677428256071,0.022882800956979015,1349.5442072755911,738.7360169478598,1272.0774598164091,675.3814703293779,2189.161449710265,ak,400.0,400m,back
4.937142857142857,0.009283923543989658,0.01413972768932581,0.05759197109741784,0.03589079550928879,1982.3790721321811,1021.6847646886184,2197.5771242045244,682.0604814884748,3478.8759903169016,ak,400.0,400m,back
5.250612244897959,0.012149670161306858,0.01440494880080223,0.07718508554083885,0.03759623151378485,2365.344479435109,1167.6083575497673,2173.909190128588,891.3057198046494,4199.164748033941,ak,400.0,400m,back
3.5526530612244898,0.007663561496883631,0.010966754518449306,0.06235685565960912,0.048604559439999945,2004.133104978912,1286.1738256047954,2182.855462638458,773.3988240768675,3422.7973266999184,ak,400.0,400m,back
4.25795918367347,0.012773864902555943,0.014300232753157616,0.08182502767370572,0.03704890799387886,2421.2466346046194,1088.0353150695291,2163.463287563316,770.2532858709641,4319.724832893392,ak,400.0,400m,back
4.440816326530612,0.009434652514755726,0.014942332170903683,0.0716715282310705,0.034061638785635215,2173.3629808651167,1104.768229201132,2057.2421102695353,846.7303734804092,3771.459004773172,ak,400.0,400m,back
4.153469387755102,0.006496988702565432,0.011030703783035278,0.05540764664804469,0.03423886204201646,1909.1028339828667,946.8393792774697,2129.7766845121346,640.3204160332713,3312.8051075855446,ak,400.0,400m,back
3.657142857142857,0.010206056758761406,0.013785511255264282,0.0750299767602848,0.034864356906752006,2379.9978544651935,1129.4156842792934,2207.3114557345143,835.6942047357161,4307.935342909414,ak,400.0,400m,back
4.649795918367347,0.012560226954519749,0.016024600714445114,0.07694630610972568,0.038618308888788304,2397.8762999585356,1086.4479629584155,2321.5825337961987,754.338111962927,4281.724399937656,ak,400.0,400m,back
4.153469387755102,0.014079158194363117,0.03423003852367401,0.05803045347416201,0.029428951404501476,1850.846643368965,1180.373858650827,1868.2947896049532,964.578874450074,3277.8587639664806,ak,400.0,400m,front
4.3363265306122445,0.01102173887193203,0.03304944932460785,0.07205151236631016,0.030655786488304426,3303.8376933625254,1268.423434788098,3716.099032335171,860.0009540158561,7170.556640625,ak,400.0,400m,front
3.7616326530612243,0.009575612843036652,0.0137350307777524,0.06871544471153847,0.030123092433997085,2350.3061322537037,879.7854079180601,2577.7296492536493,614.8248181321912,4360.109224759615,ak,400.0,400m,front
4.54530612244898,0.008848711848258972,0.032683584839105606,0.04249790736607143,0.0270855280178068,1957.4192042149596,1177.1547386518018,2553.102553782176,877.3080853112691,3606.097412109375,ak,400.0,400m,front
4.153469387755102,0.006785742938518524,0.007993818260729313,0.06832527714734637,0.029873603927617103,3167.085279927736,1212.0607328172362,3657.651498045991,931.9005756472136,7006.2306324196925,ak,400.0,400m,front
3.7877551020408164,0.011696800589561462,0.037407077848911285,0.05816669055810397,0.019387556820432927,3006.2676230037837,1070.2823609455943,3675.361366107456,907.5835841705197,6831.951960292431,ak,400.0,400m,front
4.937142857142857,0.007495905738323927,0.013212659396231174,0.055350003667840375,0.03943837715401668,2112.9789841010465,960.1240677947412,2680.615959553023,544.8166546993784,3724.7386663732395,ak,400.0,400m,front
3.84,0.01366729661822319,0.03314850851893425,0.07399452416918428,0.033724455220070004,2304.089432060273,896.8896509704821,2203.465982260703,655.190552783781,4191.363175037764,ak,400.0,400m,front
3.996734693877551,0.01364598236978054,0.018236540257930756,0.07073709239130435,0.03567120012359588,2266.132784526116,1115.2308383975776,2250.9892994939682,897.4729393459977,4175.881029211957,ak,400.0,400m,front
4.3363265306122445,0.010219118557870388,0.013469984754920006,0.0672888118315508,0.036378868829186777,2089.058443200012,1026.8933705790218,2051.23538673255,775.7163449846142,3755.874258439171,ak,400.0,400m,front
